timestamp,pqr_x,pqr_y,pqr_z,acc_x,acc_y,acc_z
1760391186827725,-0.000103,0.001806,-0.003041,0.416206,-5.543640,-7.964128
1760391186828685,0.001523,-0.002271,0.001099,0.416289,-5.548393,-7.973598
1760391186829648,-0.002977,-0.003127,-0.002630,0.416159,-5.535554,-7.954638
1760391186830768,0.003113,-0.002264,0.001094,0.417897,-5.545213,-7.970451
1760391186831730,0.001109,-0.000626,-0.001797,0.422673,-5.553198,-7.975094
1760391186832692,-0.002131,0.000162,-0.005922,0.419381,-5.557926,-7.957634
1760391186833661,0.003960,0.001407,-0.001375,0.397117,-5.554794,-7.967323
1760391186834780,0.001522,-0.003112,0.001091,0.408356,-5.545196,-7.967386
1760391186835742,-0.001722,0.002236,-0.003046,0.403383,-5.545140,-7.953026
1760391186836704,-0.002571,0.002633,-0.003467,0.419383,-5.535572,-7.953044
1760391186837663,-0.000131,-0.001489,-0.001784,0.424227,-5.551530,-7.957675
1760391186838635,-0.003374,0.000986,-0.003064,0.417832,-5.545192,-7.965665
1760391186839760,-0.001304,0.002635,-0.005935,0.406691,-5.548342,-7.964137
1760391186840749,-0.000111,-0.003520,-0.001789,0.397066,-5.540415,-7.964233
1760391186841627,-0.000935,-0.000651,-0.002218,0.406553,-5.540371,-7.948272
1760391186842744,-0.000108,-0.000249,-0.003036,0.413011,-5.551582,-7.964039
1760391186843702,-0.000500,0.000172,-0.004252,0.424118,-5.540370,-7.967165
1760391186844658,-0.002171,-0.003531,-0.001393,0.405087,-5.557981,-7.965650
1760391186845626,-0.001335,0.001009,-0.001009,0.414744,-5.546819,-7.968875
1760391186846741,0.001937,0.000590,-0.001784,0.413059,-5.554803,-7.968786
1760391186847707,0.001120,-0.000657,-0.002202,0.405072,-5.548434,-7.964144
1760391186848663,0.000299,-0.001893,-0.003445,0.411510,-5.569208,-7.964021
1760391186849778,0.001476,-0.002711,0.001499,0.413099,-5.561184,-7.965627
1760391186850734,-0.004213,-0.001472,0.000222,0.410048,-5.559604,-7.978422
1760391186854358,0.001108,0.000167,-0.001394,0.416356,-5.565976,-7.973537
1760391186854378,-0.003379,0.000582,-0.001410,0.424376,-5.556384,-7.978325
1760391186854381,0.002725,-0.000218,0.001505,0.413081,-5.538790,-7.967357
1760391186854714,0.001089,0.004723,-0.001822,0.400439,-5.556443,-7.973758
1760391186855671,-0.003820,0.002224,0.000207,0.408247,-5.543575,-7.957784
1760391186856628,0.001921,0.000572,-0.003431,0.408383,-5.556406,-7.970490
1760391186857742,-0.002574,0.000168,-0.001384,0.408236,-5.538753,-7.961006
1760391186858698,0.002723,0.002254,-0.001371,0.413113,-5.556390,-7.971992
1760391186859655,-0.000086,-0.004781,-0.001767,0.410023,-5.548433,-7.973705
1760391186860769,-0.000478,0.000986,-0.006315,0.422873,-5.561260,-7.986277
1760391186861735,0.001083,0.000608,0.001079,0.413115,-5.545234,-7.975259
1760391186862693,-0.001727,-0.002732,-0.001777,0.406684,-5.540420,-7.970556
1760391186863650,0.002347,0.001006,-0.001796,0.416328,-5.561133,-7.967242
1760391186864764,0.000270,-0.003096,0.001904,0.409719,-5.548327,-7.941854
1760391186865720,0.003129,-0.001039,0.000685,0.413085,-5.554815,-7.968841
1760391186866678,-0.001338,-0.004791,-0.003019,0.403555,-5.545236,-7.973735
1760391186867792,-0.000927,-0.001489,-0.000144,0.406707,-5.545209,-7.967342
1760391186868758,-0.001379,-0.000627,0.000649,0.408329,-5.548456,-7.965743
1760391186874528,0.002325,-0.002706,-0.000553,0.416231,-5.559587,-7.965557
1760391186874536,-0.000121,-0.001060,-0.000572,0.411536,-5.543651,-7.970543
1760391186874539,0.001508,0.000585,-0.001388,0.411470,-5.559575,-7.952988
1760391186874543,-0.002167,-0.000218,-0.001831,0.406734,-5.553187,-7.962579
1760391186874547,0.000686,0.000152,-0.002213,0.413165,-5.542048,-7.973708
1760391186874713,0.003962,0.000196,-0.003013,0.409989,-5.543610,-7.981634
1760391186875680,-0.000109,-0.000641,-0.000160,0.401996,-5.537266,-7.981737
1760391186876637,0.000260,0.001007,-0.000589,0.419455,-5.538745,-7.962543
1760391186877753,-0.003373,0.001409,-0.000999,0.421198,-5.541985,-7.978415
1760391186878716,-0.003387,-0.001069,-0.003043,0.417909,-5.545224,-7.970438
1760391186879677,-0.000117,-0.003132,-0.001377,0.408229,-5.534021,-7.962624
1760391186880635,-0.002568,-0.002692,-0.000991,0.416371,-5.551572,-7.972054
1760391186881751,0.001521,-0.000638,-0.000951,0.409912,-5.561119,-7.960873
1760391186882724,-0.001351,-0.003942,0.001084,0.406815,-5.550045,-7.984773
1760391186883689,0.002736,-0.001063,0.000278,0.406655,-5.546825,-7.962534
1760391186884654,0.000658,-0.002714,0.001082,0.401759,-5.546827,-7.948277
1760391186885639,-0.001743,-0.001055,-0.001809,0.392382,-5.545282,-7.970638
1760391186886763,-0.001372,-0.001882,-0.000161,0.417933,-5.533985,-7.973724
1760391186887731,-0.001339,-0.000240,0.000250,0.406715,-5.545197,-7.970476
1760391186888692,0.002364,-0.001481,-0.001775,0.419606,-5.551604,-7.979964
1760391186889666,-0.000518,0.003044,-0.000582,0.406678,-5.554761,-7.960953
1760391186890669,0.000684,-0.001051,-0.001392,0.414687,-5.546738,-7.970481
1760391186891716,-0.002186,0.001843,0.001448,0.406725,-5.551619,-7.973667
1760391186892751,0.001947,0.001418,-0.002627,0.422640,-5.548364,-7.967246
1760391186893666,0.002345,0.001010,-0.002207,0.429119,-5.548430,-7.973587
1760391186894687,-0.003389,-0.001083,-0.003472,0.419419,-5.538798,-7.960931
1760391186895733,0.001488,-0.003516,-0.000552,0.416168,-5.541959,-7.964054
1760391186896672,-0.003779,-0.001499,-0.003051,0.405037,-5.534074,-7.968938
1760391186897636,-0.000955,-0.001880,-0.001814,0.416244,-5.534012,-7.965761
1760391186898752,0.001936,-0.001054,-0.001791,0.417862,-5.549953,-7.965681
1760391186899711,-0.002183,-0.001452,0.001048,0.406746,-5.541982,-7.970567
1760391186900671,0.002316,-0.003502,0.001911,0.405143,-5.549952,-7.965770
1760391186901628,-0.001733,0.000169,-0.000986,0.401928,-5.545268,-7.975307
1760391186902743,0.002761,0.003073,-0.001784,0.419357,-5.551580,-7.963985
1760391186903712,0.000289,-0.002286,-0.000558,0.405181,-5.549980,-7.972095
1760391186904670,0.004396,-0.001879,-0.003398,0.408481,-5.551552,-7.972177
1760391186905627,0.001144,0.000980,-0.006309,0.411488,-5.557971,-7.965671
1760391186907372,-0.001740,-0.001065,-0.000979,0.411436,-5.538780,-7.962581
1760391186907698,0.001518,-0.001063,-0.003027,0.413051,-5.537182,-7.962601
1760391186908655,0.001122,-0.001878,-0.001790,0.416157,-5.538782,-7.960918
1760391186909626,-0.000135,-0.003506,0.001079,0.401958,-5.558033,-7.973671
1760391186910751,-0.000513,0.000986,-0.001805,0.422782,-5.553246,-7.989422
1760391186911708,0.001128,0.001827,-0.002620,0.411422,-5.556349,-7.960837
1760391186912665,0.000717,-0.001888,-0.003835,0.403697,-5.561198,-7.984785
1760391186913622,-0.000131,-0.002284,-0.000574,0.417999,-5.546813,-7.976864
1760391186914737,0.003154,0.001416,-0.003826,0.398816,-5.542009,-7.970676
1760391186915695,0.000293,-0.001481,-0.000960,0.419407,-5.546714,-7.948239
1760391186916651,0.002737,-0.001890,-0.002598,0.416335,-5.541998,-7.970512
1760391186917630,-0.000953,0.002660,-0.001412,0.408402,-5.556416,-7.981552
1760391186918746,-0.000121,0.003470,0.000257,0.418011,-5.542088,-7.984778
1760391186919704,0.000257,0.000583,0.001893,0.403644,-5.548423,-7.978498
1760391186920660,-0.000118,-0.001082,-0.001793,0.419405,-5.538838,-7.967262
1760391186921778,-0.001721,-0.003135,-0.003026,0.405076,-5.549893,-7.951473
1760391186922777,-0.002174,0.001003,-0.000996,0.406749,-5.540436,-7.973711
1760391186923670,0.000701,-0.003110,-0.000963,0.403467,-5.538806,-7.957858
1760391186924838,-0.002971,-0.000267,-0.003051,0.417813,-5.546758,-7.951437
1760391186926133,-0.001364,-0.001061,0.000649,0.416325,-5.551569,-7.968837
1760391186926681,-0.002186,-0.000250,-0.001006,0.408251,-5.540402,-7.957826
1760391186927807,0.000718,0.000574,-0.004249,0.429147,-5.551598,-7.981485
1760391186928775,0.001089,-0.001474,-0.002621,0.419456,-5.545169,-7.967247
1760391186929742,0.000715,0.000580,-0.004669,0.419552,-5.540422,-7.975262
1760391186930706,0.001098,-0.000235,-0.000568,0.408439,-5.548446,-7.973710
1760391186931679,-0.000132,-0.003937,0.001088,0.425791,-5.546741,-7.957696
1760391186932642,-0.000533,-0.001892,-0.000568,0.400495,-5.545280,-7.994395
1760391186933764,-0.002953,-0.001081,-0.002639,0.414656,-5.551557,-7.968816
1760391186934727,-0.000105,0.000582,-0.000554,0.421042,-5.553161,-7.965598
1760391186935688,-0.000930,0.000574,-0.000976,0.409979,-5.553220,-7.983163
1760391186936652,0.001491,-0.000233,0.000271,0.410087,-5.551673,-7.992736
1760391186937776,-0.000528,-0.001040,0.000655,0.408516,-5.550007,-7.989563
1760391186938750,0.000750,-0.000659,-0.005068,0.417919,-5.554758,-7.970413
1760391186939710,-0.003379,-0.000227,-0.001825,0.421058,-5.551523,-7.964031
1760391186940672,0.000282,-0.001039,0.000247,0.409929,-5.548381,-7.970485
1760391186941711,-0.000134,-0.001896,-0.003025,0.406732,-5.548372,-7.967320
1760391186942679,-0.000131,-0.001881,-0.001387,0.409983,-5.540418,-7.970558
1760391186943667,0.003535,0.001427,-0.000157,0.406836,-5.562732,-7.972070
1760391186944649,0.000715,-0.001063,-0.005074,0.403661,-5.545177,-7.984863
1760391186945810,0.000689,-0.000237,-0.001804,0.400446,-5.535636,-7.980167
1760391186946686,-0.001331,-0.000672,-0.003451,0.403616,-5.549975,-7.978488
1760391186947656,0.001966,0.000994,-0.004250,0.411514,-5.551620,-7.972013
1760391186948652,-0.005015,-0.003134,-0.001822,0.408319,-5.550048,-7.973669
1760391186949774,0.002736,0.001827,-0.001787,0.400374,-5.545250,-7.983217
1760391186950740,0.000288,-0.001474,-0.002623,0.409780,-5.553154,-7.956154
1760391186951698,-0.002926,-0.000676,-0.005909,0.411498,-5.546794,-7.975242
1760391186952665,0.001511,-0.002689,-0.000572,0.403559,-5.551624,-7.976835
1760391186953632,0.004800,-0.001854,-0.000942,0.408320,-5.543582,-7.975284
1760391186954747,0.002375,0.001435,-0.001786,0.413082,-5.535591,-7.965758
1760391186955703,-0.004178,0.000571,-0.003889,0.393944,-5.561236,-7.961020
1760391186956659,0.001067,-0.001842,0.002311,0.413026,-5.549968,-7.957743
1760391186957774,0.000698,0.000592,-0.001395,0.419398,-5.538755,-7.959347
1760391186958730,0.001522,0.001416,-0.003036,0.411551,-5.554670,-7.960929
1760391186959695,-0.001340,-0.000648,-0.003853,0.398842,-5.551599,-7.973763
1760391186960651,-0.002131,-0.002722,-0.003449,0.414772,-5.551561,-7.986280
1760391186961766,-0.000905,-0.001499,-0.003434,0.406723,-5.542034,-7.976870
1760391186962722,-0.003365,-0.003140,-0.002229,0.413100,-5.543649,-7.968906
1760391186963678,-0.003790,0.000150,-0.001420,0.418102,-5.548452,-7.987991
1760391186964635,-0.001800,0.000186,0.001065,0.397184,-5.553204,-7.975313
1760391186965751,-0.001785,-0.002683,0.002705,0.424283,-5.546794,-7.967233
1760391186966716,-0.001322,-0.002731,-0.001781,0.413174,-5.546810,-7.968946
1760391186967673,-0.001749,-0.000211,-0.000996,0.413089,-5.548406,-7.965723
1760391186968629,0.001107,-0.001881,0.001941,0.397148,-5.542025,-7.970592
1760391186969743,-0.000539,0.001422,0.001071,0.409824,-5.534019,-7.968951
1760391186970700,0.001489,-0.000640,-0.002622,0.409896,-5.549985,-7.965704
1760391186971656,-0.000089,-0.002277,-0.002598,0.414745,-5.559553,-7.971952
1760391186972771,-0.000130,-0.001053,0.000668,0.406740,-5.556333,-7.960982
1760391186973736,-0.003399,-0.000643,-0.000585,0.398721,-5.545206,-7.965814
1760391186974695,-0.004609,-0.001902,-0.000585,0.421018,-5.548321,-7.964027
1760391186975651,0.004378,-0.000207,-0.000557,0.424246,-5.538804,-7.973580
1760391186976766,0.000296,-0.001887,-0.001382,0.408458,-5.554848,-7.976866
1760391186977722,0.000677,-0.000626,0.000236,0.414629,-5.540383,-7.970457
1760391186978678,-0.000074,-0.002722,-0.004264,0.417811,-5.543581,-7.973571
1760391186979635,0.002329,-0.004345,-0.000132,0.411589,-5.549968,-7.975255
1760391186980759,-0.003414,0.002226,-0.002232,0.398936,-5.557958,-7.980103
1760391186981715,-0.000534,0.000189,0.000251,0.421056,-5.543552,-7.970424
1760391186982671,0.003560,-0.001493,-0.001353,0.401952,-5.564357,-7.964118
1760391186983627,0.001105,-0.000235,-0.000980,0.406743,-5.545207,-7.975275
1760391186984742,-0.001353,-0.000644,-0.001413,0.414705,-5.548345,-7.968885
1760391186985698,0.001511,-0.003551,-0.002591,0.408317,-5.557952,-7.962512
1760391186986655,-0.000121,0.002671,-0.002222,0.406772,-5.565933,-7.964125
1760391186987624,-0.000151,0.000197,-0.001409,0.411498,-5.549946,-7.960963
1760391186988741,0.002367,-0.000655,-0.005458,0.405132,-5.549964,-7.967362
1760391186989699,0.003945,-0.001430,0.000683,0.413137,-5.540378,-7.976840
1760391186990669,0.000289,-0.003950,-0.000968,0.406857,-5.532432,-7.980170
1760391186991627,-0.000954,-0.002718,0.000261,0.413235,-5.561159,-7.973609
1760391186992744,-0.000532,0.001008,-0.002223,0.411658,-5.551584,-7.973733
1760391186993702,0.001103,0.000584,-0.000960,0.397178,-5.546809,-7.975351
1760391186994671,0.002298,0.001007,0.000269,0.401837,-5.548462,-7.967255
1760391186995629,0.000284,0.000590,-0.000567,0.411355,-5.551530,-7.946619
1760391186996673,0.000281,0.001405,-0.000586,0.406595,-5.540439,-7.965787
1760391186997632,0.001123,-0.000647,-0.002620,0.416279,-5.542004,-7.962547
1760391186998749,-0.000562,0.002654,0.001047,0.421055,-5.549968,-7.960884
1760391186999707,-0.000533,-0.002275,-0.001389,0.411488,-5.551537,-7.957782
1760391187000665,-0.000516,0.000166,-0.003034,0.413044,-5.545150,-7.956203
1760391187001633,-0.002556,0.000987,-0.002632,0.411494,-5.540421,-7.972089
1760391187002751,0.000288,-0.000644,-0.002204,0.422671,-5.540314,-7.967292
1760391187003710,-0.002181,-0.001882,-0.000996,0.406746,-5.545158,-7.965797
1760391187004668,0.000696,0.001830,-0.001792,0.405189,-5.558029,-7.976795
1760391187005784,0.001929,-0.000220,-0.000953,0.409882,-5.556364,-7.965690
1760391187006743,0.003550,0.002663,-0.000961,0.414771,-5.551637,-7.979990
1760391187007701,0.002319,0.000601,-0.000975,0.414771,-5.554785,-7.973601
1760391187008669,-0.001702,-0.002730,-0.006704,0.416306,-5.546764,-7.973627
1760391187009627,0.000287,-0.001905,-0.002614,0.413015,-5.561090,-7.957672
1760391187010744,-0.000519,0.002219,-0.003041,0.408470,-5.558051,-7.973732
1760391187011702,0.002303,-0.002284,0.000270,0.419470,-5.540382,-7.960949
1760391187012660,0.005193,0.002246,-0.003834,0.421108,-5.553150,-7.970408
1760391187013630,-0.001344,0.001406,-0.001806,0.414637,-5.553087,-7.968810
1760391187014748,-0.000138,-0.001019,0.000650,0.413314,-5.540489,-7.989672
1760391187015716,0.000694,-0.001907,-0.002195,0.410186,-5.554884,-7.999078
1760391187016675,-0.003401,-0.001068,-0.001826,0.406885,-5.551585,-7.981643
1760391187017791,0.003548,0.002655,-0.000146,0.419469,-5.549932,-7.967199
1760391187018749,0.001094,0.002648,-0.001814,0.417865,-5.548321,-7.954605
1760391187019707,-0.000955,-0.000640,-0.000161,0.427268,-5.541959,-7.949720
1760391187021136,-0.001339,-0.001494,-0.000977,0.421032,-5.545160,-7.960911
1760391187021644,-0.000521,-0.000659,-0.002213,0.411355,-5.545227,-7.953014
1760391187022623,-0.001742,0.001816,-0.003875,0.416198,-5.551584,-7.957700
1760391187023737,-0.000570,0.000615,-0.000184,0.411517,-5.553165,-7.957809
1760391187024694,0.004764,0.003084,-0.000136,0.401954,-5.556360,-7.960979
1760391187025650,-0.000873,-0.000229,-0.003435,0.424263,-5.548342,-7.967235
1760391187026764,0.000296,0.001836,-0.001811,0.413091,-5.538743,-7.961035
1760391187027721,-0.001341,-0.001086,-0.001790,0.421048,-5.535585,-7.964151
1760391187028677,-0.000979,-0.002304,0.001471,0.413000,-5.540330,-7.954619
1760391187029644,-0.000119,-0.001058,-0.000167,0.419437,-5.538805,-7.970440
1760391187030758,-0.004166,-0.001916,-0.004268,0.413056,-5.546834,-7.970415
1760391187031714,-0.003399,-0.000234,-0.000992,0.417965,-5.551638,-7.975188
1760391187032670,0.001946,-0.001879,-0.001783,0.417952,-5.553239,-7.976775
1760391187033634,0.001912,0.000587,-0.000968,0.414792,-5.561195,-7.972012
