monotonic_us,timestamp_us,lat_deg,lon_deg,week,timeOfWeek_s,insStatus,hdwStatus,alt_m,roll_rad,pitch_rad,yaw_rad,vel_U_m_s,vel_V_m_s,vel_W_m_s,ned_N_m,ned_E_m,ned_D_m
513468873,1763331875881114,0.000000000,0.000000000,1,215976.134346,329745,33554432,0.000,1.402834,0.018755,-1.010315,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513475945,1763331875888187,0.000000000,0.000000000,1,215976.141346,329745,33554432,0.000,1.402826,0.018753,-1.010311,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513482865,1763331875895106,0.000000000,0.000000000,1,215976.148346,329745,33554432,0.000,1.402835,0.018751,-1.010303,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513489783,1763331875902024,0.000000000,0.000000000,1,215976.155346,329745,33554432,0.000,1.402829,0.018746,-1.010292,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513496879,1763331875909120,0.000000000,0.000000000,1,215976.162346,329745,33554432,0.000,1.402837,0.018754,-1.010280,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513503875,1763331875916116,0.000000000,0.000000000,1,215976.169346,329745,33554432,0.000,1.402834,0.018757,-1.010284,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513510824,1763331875923066,0.000000000,0.000000000,1,215976.176346,329745,33554432,0.000,1.402841,0.018745,-1.010287,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513517890,1763331875930131,0.000000000,0.000000000,1,215976.183346,329745,33554432,0.000,1.402848,0.018749,-1.010289,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513524955,1763331875937196,0.000000000,0.000000000,1,215976.190346,329745,33554432,0.000,1.402846,0.018747,-1.010285,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513531895,1763331875944136,0.000000000,0.000000000,1,215976.197346,329745,33554432,0.000,1.402844,0.018757,-1.010278,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513538799,1763331875951041,0.000000000,0.000000000,1,215976.204346,329745,33554432,0.000,1.402852,0.018747,-1.010275,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513545864,1763331875958105,0.000000000,0.000000000,1,215976.211346,329745,33554432,0.000,1.402859,0.018745,-1.010274,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513552790,1763331875965031,0.000000000,0.000000000,1,215976.218346,329745,33554432,0.000,1.402860,0.018739,-1.010268,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513559861,1763331875972102,0.000000000,0.000000000,1,215976.225346,329745,33554432,0.000,1.402858,0.018738,-1.010273,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513566791,1763331875979032,0.000000000,0.000000000,1,215976.232346,329745,33554432,0.000,1.402870,0.018745,-1.010273,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513573882,1763331875986124,0.000000000,0.000000000,1,215976.239346,329745,33554432,0.000,1.402873,0.018741,-1.010276,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513580830,1763331875993071,0.000000000,0.000000000,1,215976.246346,329745,33554432,0.000,1.402887,0.018737,-1.010275,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513587906,1763331876000147,0.000000000,0.000000000,1,215976.253346,329745,33554432,0.000,1.402876,0.018737,-1.010282,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513594824,1763331876007066,0.000000000,0.000000000,1,215976.260346,329745,33554432,0.000,1.402873,0.018729,-1.010280,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513601899,1763331876014141,0.000000000,0.000000000,1,215976.267346,329745,33554432,0.000,1.402876,0.018733,-1.010269,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513608816,1763331876021057,0.000000000,0.000000000,1,215976.274346,329745,33554432,0.000,1.402880,0.018728,-1.010267,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513615893,1763331876028134,0.000000000,0.000000000,1,215976.281346,329745,33554432,0.000,1.402877,0.018729,-1.010274,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513622799,1763331876035040,0.000000000,0.000000000,1,215976.288346,329745,33554432,0.000,1.402860,0.018726,-1.010265,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513629917,1763331876042158,0.000000000,0.000000000,1,215976.295346,329745,33554432,0.000,1.402868,0.018728,-1.010271,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513636825,1763331876049066,0.000000000,0.000000000,1,215976.302346,329745,33554432,0.000,1.402871,0.018714,-1.010245,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513643904,1763331876056146,0.000000000,0.000000000,1,215976.309346,329745,33554432,0.000,1.402863,0.018719,-1.010255,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513650829,1763331876063070,0.000000000,0.000000000,1,215976.316346,329745,33554432,0.000,1.402873,0.018717,-1.010260,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513657905,1763331876070146,0.000000000,0.000000000,1,215976.323346,329745,33554432,0.000,1.402876,0.018714,-1.010263,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513664970,1763331876077212,0.000000000,0.000000000,1,215976.330346,329745,33554432,0.000,1.402861,0.018718,-1.010257,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513671904,1763331876084145,0.000000000,0.000000000,1,215976.337346,329745,33554432,0.000,1.402861,0.018717,-1.010255,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513678820,1763331876091061,0.000000000,0.000000000,1,215976.344346,329745,33554432,0.000,1.402857,0.018721,-1.010252,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513685886,1763331876098127,0.000000000,0.000000000,1,215976.351346,329745,33554432,0.000,1.402859,0.018727,-1.010255,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513693081,1763331876105323,0.000000000,0.000000000,1,215976.358346,329745,33554432,0.000,1.402872,0.018727,-1.010243,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513699849,1763331876112091,0.000000000,0.000000000,1,215976.365346,329745,33554432,0.000,1.402876,0.018728,-1.010242,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513706920,1763331876119162,0.000000000,0.000000000,1,215976.372346,329745,33554432,0.000,1.402873,0.018712,-1.010235,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513713902,1763331876126144,0.000000000,0.000000000,1,215976.379346,329745,33554432,0.000,1.402888,0.018710,-1.010226,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513720856,1763331876133097,0.000000000,0.000000000,1,215976.386346,329745,33554432,0.000,1.402882,0.018725,-1.010221,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513727920,1763331876140161,0.000000000,0.000000000,1,215976.393346,329745,33554432,0.000,1.402885,0.018725,-1.010221,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513734876,1763331876147118,0.000000000,0.000000000,1,215976.400346,329745,33554432,0.000,1.402900,0.018725,-1.010212,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513741943,1763331876154185,0.000000000,0.000000000,1,215976.407346,329745,33554432,0.000,1.402900,0.018723,-1.010211,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513748855,1763331876161096,0.000000000,0.000000000,1,215976.414346,329745,33554432,0.000,1.402884,0.018717,-1.010214,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513755921,1763331876168162,0.000000000,0.000000000,1,215976.421346,329745,33554432,0.000,1.402884,0.018710,-1.010207,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513762831,1763331876175072,0.000000000,0.000000000,1,215976.428346,329745,33554432,0.000,1.402869,0.018720,-1.010213,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513772182,1763331876184424,0.000000000,0.000000000,1,215976.435346,329745,33554432,0.000,1.402869,0.018718,-1.010209,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513776879,1763331876189120,0.000000000,0.000000000,1,215976.442346,329745,33554432,0.000,1.402863,0.018720,-1.010200,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513783964,1763331876196205,0.000000000,0.000000000,1,215976.449346,329745,33554432,0.000,1.402871,0.018705,-1.010202,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513790824,1763331876203065,0.000000000,0.000000000,1,215976.456346,329745,33554432,0.000,1.402863,0.018701,-1.010202,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513798073,1763331876210315,0.000000000,0.000000000,1,215976.463346,329745,33554432,0.000,1.402865,0.018706,-1.010200,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513804935,1763331876217177,0.000000000,0.000000000,1,215976.470346,329745,33554432,0.000,1.402867,0.018703,-1.010206,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513811853,1763331876224095,0.000000000,0.000000000,1,215976.477346,329745,33554432,0.000,1.402864,0.018695,-1.010205,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513818932,1763331876231173,0.000000000,0.000000000,1,215976.484346,329745,33554432,0.000,1.402860,0.018690,-1.010193,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513825854,1763331876238096,0.000000000,0.000000000,1,215976.491346,329745,33554432,0.000,1.402869,0.018698,-1.010180,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513832838,1763331876245079,0.000000000,0.000000000,1,215976.498346,329745,33554432,0.000,1.402875,0.018698,-1.010172,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513839940,1763331876252181,0.000000000,0.000000000,1,215976.505346,329745,33554432,0.000,1.402877,0.018703,-1.010169,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513846902,1763331876259144,0.000000000,0.000000000,1,215976.512346,329745,33554432,0.000,1.402879,0.018701,-1.010169,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513853830,1763331876266071,0.000000000,0.000000000,1,215976.519346,329745,33554432,0.000,1.402878,0.018698,-1.010159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513860944,1763331876273185,0.000000000,0.000000000,1,215976.526346,329745,33554432,0.000,1.402881,0.018701,-1.010164,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513867909,1763331876280150,0.000000000,0.000000000,1,215976.533346,329745,33554432,0.000,1.402870,0.018703,-1.010166,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513874975,1763331876287216,0.000000000,0.000000000,1,215976.540346,329745,33554432,0.000,1.402858,0.018710,-1.010146,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513881893,1763331876294134,0.000000000,0.000000000,1,215976.547346,329745,33554432,0.000,1.402859,0.018715,-1.010146,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513888957,1763331876301199,0.000000000,0.000000000,1,215976.554346,329745,33554432,0.000,1.402847,0.018718,-1.010144,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513895901,1763331876308143,0.000000000,0.000000000,1,215976.561346,329745,33554432,0.000,1.402843,0.018708,-1.010144,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513902977,1763331876315218,0.000000000,0.000000000,1,215976.568346,329745,33554432,0.000,1.402835,0.018715,-1.010146,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513909896,1763331876322138,0.000000000,0.000000000,1,215976.575346,329745,33554432,0.000,1.402837,0.018713,-1.010145,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513916960,1763331876329202,0.000000000,0.000000000,1,215976.582346,329745,33554432,0.000,1.402843,0.018701,-1.010133,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513923866,1763331876336107,0.000000000,0.000000000,1,215976.589346,329745,33554432,0.000,1.402833,0.018695,-1.010127,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513930967,1763331876343209,0.000000000,0.000000000,1,215976.596346,329745,33554432,0.000,1.402834,0.018694,-1.010122,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513937873,1763331876350114,0.000000000,0.000000000,1,215976.603346,329745,33554432,0.000,1.402833,0.018694,-1.010123,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513944939,1763331876357180,0.000000000,0.000000000,1,215976.610346,329745,33554432,0.000,1.402833,0.018696,-1.010118,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513951846,1763331876364088,0.000000000,0.000000000,1,215976.617346,329745,33554432,0.000,1.402819,0.018708,-1.010113,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513958911,1763331876371152,0.000000000,0.000000000,1,215976.624346,329745,33554432,0.000,1.402832,0.018707,-1.010098,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513965983,1763331876378224,0.000000000,0.000000000,1,215976.631346,329745,33554432,0.000,1.402830,0.018708,-1.010096,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513972921,1763331876385163,0.000000000,0.000000000,1,215976.638346,329745,33554432,0.000,1.402835,0.018699,-1.010085,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513979987,1763331876392228,0.000000000,0.000000000,1,215976.645346,329745,33554432,0.000,1.402831,0.018700,-1.010088,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513986894,1763331876399135,0.000000000,0.000000000,1,215976.652346,329745,33554432,0.000,1.402823,0.018704,-1.010096,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
513993981,1763331876406222,0.000000000,0.000000000,1,215976.659346,329745,33554432,0.000,1.402825,0.018704,-1.010089,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514000909,1763331876413150,0.000000000,0.000000000,1,215976.666346,329745,33554432,0.000,1.402824,0.018704,-1.010089,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514007829,1763331876420071,0.000000000,0.000000000,1,215976.673346,329745,33554432,0.000,1.402831,0.018703,-1.010091,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514014903,1763331876427145,0.000000000,0.000000000,1,215976.680346,329745,33554432,0.000,1.402829,0.018711,-1.010094,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514021808,1763331876434050,0.000000000,0.000000000,1,215976.687346,329745,33554432,0.000,1.402834,0.018706,-1.010093,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514028872,1763331876441114,0.000000000,0.000000000,1,215976.694346,329745,33554432,0.000,1.402848,0.018705,-1.010094,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514035856,1763331876448097,0.000000000,0.000000000,1,215976.701346,329745,33554432,0.000,1.402854,0.018708,-1.010088,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514042920,1763331876455162,0.000000000,0.000000000,1,215976.708346,329745,33554432,0.000,1.402855,0.018717,-1.010083,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514049833,1763331876462075,0.000000000,0.000000000,1,215976.715346,329745,33554432,0.000,1.402861,0.018716,-1.010083,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514056911,1763331876469152,0.000000000,0.000000000,1,215976.722346,329745,33554432,0.000,1.402860,0.018719,-1.010066,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514063826,1763331876476068,0.000000000,0.000000000,1,215976.729346,329745,33554432,0.000,1.402864,0.018711,-1.010062,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514070795,1763331876483036,0.000000000,0.000000000,1,215976.736346,329745,33554432,0.000,1.402859,0.018709,-1.010061,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514077867,1763331876490109,0.000000000,0.000000000,1,215976.743346,329745,33554432,0.000,1.402864,0.018711,-1.010061,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514084942,1763331876497184,0.000000000,0.000000000,1,215976.750346,329745,33554432,0.000,1.402860,0.018697,-1.010071,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514091880,1763331876504122,0.000000000,0.000000000,1,215976.757346,329745,33554432,0.000,1.402858,0.018692,-1.010069,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514098785,1763331876511027,0.000000000,0.000000000,1,215976.764346,329745,33554432,0.000,1.402856,0.018684,-1.010062,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514105862,1763331876518103,0.000000000,0.000000000,1,215976.771346,329745,33554432,0.000,1.402856,0.018679,-1.010065,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514112768,1763331876525009,0.000000000,0.000000000,1,215976.778346,329745,33554432,0.000,1.402864,0.018679,-1.010052,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514119771,1763331876532012,0.000000000,0.000000000,1,215976.785346,329745,33554432,0.000,1.402863,0.018675,-1.010048,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514126837,1763331876539078,0.000000000,0.000000000,1,215976.792346,329745,33554432,0.000,1.402862,0.018673,-1.010044,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514133785,1763331876546026,0.000000000,0.000000000,1,215976.799346,329745,33554432,0.000,1.402859,0.018681,-1.010049,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514140861,1763331876553103,0.000000000,0.000000000,1,215976.806346,329745,33554432,0.000,1.402868,0.018682,-1.010056,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514147785,1763331876560027,0.000000000,0.000000000,1,215976.813346,329745,33554432,0.000,1.402878,0.018688,-1.010055,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514154863,1763331876567105,0.000000000,0.000000000,1,215976.820346,329745,33554432,0.000,1.402870,0.018686,-1.010044,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514161770,1763331876574011,0.000000000,0.000000000,1,215976.827346,329745,33554432,0.000,1.402871,0.018691,-1.010050,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514168870,1763331876581111,0.000000000,0.000000000,1,215976.834346,329745,33554432,0.000,1.402870,0.018697,-1.010054,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514175779,1763331876588020,0.000000000,0.000000000,1,215976.841346,329745,33554432,0.000,1.402873,0.018688,-1.010050,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514182866,1763331876595107,0.000000000,0.000000000,1,215976.848346,329745,33554432,0.000,1.402878,0.018686,-1.010044,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514189779,1763331876602021,0.000000000,0.000000000,1,215976.855346,329745,33554432,0.000,1.402871,0.018690,-1.010040,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514196906,1763331876609148,0.000000000,0.000000000,1,215976.862346,329745,33554432,0.000,1.402873,0.018684,-1.010045,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514203831,1763331876616073,0.000000000,0.000000000,1,215976.869346,329745,33554432,0.000,1.402871,0.018694,-1.010045,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514210784,1763331876623025,0.000000000,0.000000000,1,215976.876346,329745,33554432,0.000,1.402876,0.018691,-1.010030,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514217859,1763331876630101,0.000000000,0.000000000,1,215976.883346,329745,33554432,0.000,1.402872,0.018682,-1.010047,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514224940,1763331876637182,0.000000000,0.000000000,1,215976.890346,329745,33554432,0.000,1.402877,0.018687,-1.010050,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514231910,1763331876644151,0.000000000,0.000000000,1,215976.897346,329745,33554432,0.000,1.402876,0.018685,-1.010054,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514238829,1763331876651071,0.000000000,0.000000000,1,215976.904346,329745,33554432,0.000,1.402866,0.018685,-1.010047,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514245895,1763331876658136,0.000000000,0.000000000,1,215976.911346,329745,33554432,0.000,1.402878,0.018687,-1.010042,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514252800,1763331876665042,0.000000000,0.000000000,1,215976.918346,329745,33554432,0.000,1.402871,0.018680,-1.010032,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514259865,1763331876672106,0.000000000,0.000000000,1,215976.925346,329745,33554432,0.000,1.402868,0.018684,-1.010033,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514266774,1763331876679016,0.000000000,0.000000000,1,215976.932346,329745,33554432,0.000,1.402870,0.018692,-1.010029,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514274558,1763331876686799,0.000000000,0.000000000,1,215976.939346,329745,33554432,0.000,1.402877,0.018695,-1.010032,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514280906,1763331876693147,0.000000000,0.000000000,1,215976.946346,329745,33554432,0.000,1.402858,0.018700,-1.010029,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514287864,1763331876700105,0.000000000,0.000000000,1,215976.953346,329745,33554432,0.000,1.402856,0.018701,-1.010027,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514294822,1763331876707063,0.000000000,0.000000000,1,215976.960346,329745,33554432,0.000,1.402860,0.018699,-1.010019,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514301889,1763331876714130,0.000000000,0.000000000,1,215976.967346,329745,33554432,0.000,1.402868,0.018707,-1.010029,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514308802,1763331876721043,0.000000000,0.000000000,1,215976.974346,329745,33554432,0.000,1.402868,0.018699,-1.010030,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514315865,1763331876728107,0.000000000,0.000000000,1,215976.981346,329745,33554432,0.000,1.402864,0.018698,-1.010033,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514322846,1763331876735087,0.000000000,0.000000000,1,215976.988346,329745,33554432,0.000,1.402856,0.018704,-1.010038,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514329842,1763331876742083,0.000000000,0.000000000,1,215976.995346,329745,33554432,0.000,1.402850,0.018708,-1.010048,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514336817,1763331876749058,0.000000000,0.000000000,1,215977.002346,329745,33554432,0.000,1.402858,0.018698,-1.010031,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514343902,1763331876756144,0.000000000,0.000000000,1,215977.009346,329745,33554432,0.000,1.402859,0.018698,-1.010020,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514350853,1763331876763095,0.000000000,0.000000000,1,215977.016346,329745,33554432,0.000,1.402855,0.018706,-1.010016,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514357773,1763331876770014,0.000000000,0.000000000,1,215977.023346,329745,33554432,0.000,1.402858,0.018708,-1.010020,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514364995,1763331876777236,0.000000000,0.000000000,1,215977.030346,329745,33554432,0.000,1.402860,0.018702,-1.010028,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514371786,1763331876784028,0.000000000,0.000000000,1,215977.037346,329745,33554432,0.000,1.402851,0.018714,-1.010025,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514378891,1763331876791133,0.000000000,0.000000000,1,215977.044346,329745,33554432,0.000,1.402849,0.018705,-1.010018,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514385808,1763331876798049,0.000000000,0.000000000,1,215977.051346,329745,33554432,0.000,1.402857,0.018706,-1.010016,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514392781,1763331876805022,0.000000000,0.000000000,1,215977.058346,329745,33554432,0.000,1.402866,0.018705,-1.010012,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514399844,1763331876812086,0.000000000,0.000000000,1,215977.065346,329745,33554432,0.000,1.402872,0.018704,-1.010009,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514406919,1763331876819160,0.000000000,0.000000000,1,215977.072346,329745,33554432,0.000,1.402871,0.018710,-1.009997,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514413823,1763331876826065,0.000000000,0.000000000,1,215977.079346,329745,33554432,0.000,1.402871,0.018713,-1.009992,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514420920,1763331876833161,0.000000000,0.000000000,1,215977.086346,329745,33554432,0.000,1.402876,0.018716,-1.009995,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514427838,1763331876840080,0.000000000,0.000000000,1,215977.093346,329745,33554432,0.000,1.402868,0.018721,-1.009993,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514434784,1763331876847026,0.000000000,0.000000000,1,215977.100346,329745,33554432,0.000,1.402859,0.018731,-1.009997,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514441859,1763331876854100,0.000000000,0.000000000,1,215977.107346,329745,33554432,0.000,1.402861,0.018738,-1.009992,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514448924,1763331876861165,0.000000000,0.000000000,1,215977.114346,329745,33554432,0.000,1.402865,0.018732,-1.009995,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514455832,1763331876868074,0.000000000,0.000000000,1,215977.121346,329745,33554432,0.000,1.402873,0.018735,-1.009985,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514462906,1763331876875148,0.000000000,0.000000000,1,215977.128346,329745,33554432,0.000,1.402871,0.018740,-1.009991,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514469841,1763331876882082,0.000000000,0.000000000,1,215977.135346,329745,33554432,0.000,1.402875,0.018744,-1.009983,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514476909,1763331876889150,0.000000000,0.000000000,1,215977.142346,329745,33554432,0.000,1.402861,0.018742,-1.009964,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514483814,1763331876896056,0.000000000,0.000000000,1,215977.149346,329745,33554432,0.000,1.402860,0.018746,-1.009969,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514490927,1763331876903168,0.000000000,0.000000000,1,215977.156346,329745,33554432,0.000,1.402865,0.018740,-1.009970,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514497834,1763331876910075,0.000000000,0.000000000,1,215977.163346,329745,33554432,0.000,1.402858,0.018735,-1.009976,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514504958,1763331876917200,0.000000000,0.000000000,1,215977.170346,329745,33554432,0.000,1.402842,0.018736,-1.009970,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514511863,1763331876924105,0.000000000,0.000000000,1,215977.177346,329745,33554432,0.000,1.402848,0.018737,-1.009972,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514518783,1763331876931024,0.000000000,0.000000000,1,215977.184346,329745,33554432,0.000,1.402847,0.018742,-1.009971,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514525859,1763331876938101,0.000000000,0.000000000,1,215977.191346,329745,33554432,0.000,1.402850,0.018737,-1.009971,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514532822,1763331876945063,0.000000000,0.000000000,1,215977.198346,329745,33554432,0.000,1.402834,0.018737,-1.009976,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514539886,1763331876952127,0.000000000,0.000000000,1,215977.205346,329745,33554432,0.000,1.402836,0.018741,-1.009978,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
514546790,1763331876959032,0.000000000,0.000000000,1,215977.212346,329745,33554432,0.000,1.402840,0.018741,-1.009977,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
