monotonic_ns,timestamp_ns,lat_deg,lon_deg,week,timeOfWeek_s,insStatus,hdwStatus,alt_m,roll_rad,pitch_rad,yaw_rad,vel_U_m_s,vel_V_m_s,vel_W_m_s,ned_N_m,ned_E_m,ned_D_m
96051349749,1763493702749519531,0.000000000,0.000000000,1,377802.638346,329745,33554432,0.000,1.488701,0.037498,-1.111467,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96058387058,1763493702756556840,0.000000000,0.000000000,1,377802.645346,329745,33554432,0.000,1.488690,0.037506,-1.111466,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96065324700,1763493702763494482,0.000000000,0.000000000,1,377802.652346,329745,33554432,0.000,1.488675,0.037513,-1.111472,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96072370731,1763493702770540514,0.000000000,0.000000000,1,377802.659346,329745,33554432,0.000,1.488669,0.037522,-1.111468,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96079426207,1763493702777595989,0.000000000,0.000000000,1,377802.666346,329745,33554432,0.000,1.488668,0.037519,-1.111466,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96086344127,1763493702784513928,0.000000000,0.000000000,1,377802.673346,329745,33554432,0.000,1.488661,0.037515,-1.111470,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96093409880,1763493702791579663,0.000000000,0.000000000,1,377802.680346,329745,33554432,0.000,1.488670,0.037504,-1.111474,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96100303986,1763493702798473768,0.000000000,0.000000000,1,377802.687346,329745,33554432,0.000,1.488683,0.037506,-1.111463,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96107351572,1763493702805521355,0.000000000,0.000000000,1,377802.694346,329745,33554432,0.000,1.488700,0.037507,-1.111462,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96114412622,1763493702812582404,0.000000000,0.000000000,1,377802.701346,329745,33554432,0.000,1.488709,0.037498,-1.111454,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96121312931,1763493702819482714,0.000000000,0.000000000,1,377802.708346,329745,33554432,0.000,1.488718,0.037489,-1.111461,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96128366018,1763493702826535800,0.000000000,0.000000000,1,377802.715346,329745,33554432,0.000,1.488715,0.037487,-1.111445,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96135419827,1763493702833589609,0.000000000,0.000000000,1,377802.722346,329745,33554432,0.000,1.488719,0.037490,-1.111436,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96142312080,1763493702840481863,0.000000000,0.000000000,1,377802.729346,329745,33554432,0.000,1.488716,0.037497,-1.111431,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96149355871,1763493702847525672,0.000000000,0.000000000,1,377802.736346,329745,33554432,0.000,1.488708,0.037490,-1.111439,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96156409735,1763493702854579517,0.000000000,0.000000000,1,377802.743346,329745,33554432,0.000,1.488700,0.037491,-1.111441,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96163454303,1763493702861624086,0.000000000,0.000000000,1,377802.750346,329745,33554432,0.000,1.488695,0.037474,-1.111445,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96170376131,1763493702868545913,0.000000000,0.000000000,1,377802.757346,329745,33554432,0.000,1.488690,0.037474,-1.111449,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96177442292,1763493702875612074,0.000000000,0.000000000,1,377802.764346,329745,33554432,0.000,1.488699,0.037467,-1.111449,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96184328453,1763493702882498235,0.000000000,0.000000000,1,377802.771346,329745,33554432,0.000,1.488702,0.037465,-1.111447,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96191396725,1763493702889566507,0.000000000,0.000000000,1,377802.778346,329745,33554432,0.000,1.488704,0.037470,-1.111443,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96198447700,1763493702896617482,0.000000000,0.000000000,1,377802.785346,329745,33554432,0.000,1.488711,0.037477,-1.111442,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96208742627,1763493702906912484,0.000000000,0.000000000,1,377802.792346,329745,33554432,0.000,1.488725,0.037475,-1.111454,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96212355911,1763493702910525675,0.000000000,0.000000000,1,377802.799346,329745,33554432,0.000,1.488721,0.037471,-1.111449,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96219421312,1763493702917591095,0.000000000,0.000000000,1,377802.806346,329745,33554432,0.000,1.488733,0.037474,-1.111463,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96226298788,1763493702924468571,0.000000000,0.000000000,1,377802.813346,329745,33554432,0.000,1.488747,0.037472,-1.111455,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96233351171,1763493702931520935,0.000000000,0.000000000,1,377802.820346,329745,33554432,0.000,1.488750,0.037486,-1.111445,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96240360258,1763493702938530040,0.000000000,0.000000000,1,377802.827346,329745,33554432,0.000,1.488751,0.037492,-1.111448,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96247354697,1763493702945524479,0.000000000,0.000000000,1,377802.834346,329745,33554432,0.000,1.488760,0.037499,-1.111442,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96254303432,1763493702952473214,0.000000000,0.000000000,1,377802.841346,329745,33554432,0.000,1.488745,0.037501,-1.111459,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96261498462,1763493702959668115,0.000000000,0.000000000,1,377802.848346,329745,33554432,0.000,1.488725,0.037502,-1.111480,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96268436920,1763493702966606702,0.000000000,0.000000000,1,377802.855346,329745,33554432,0.000,1.488717,0.037509,-1.111474,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96275332025,1763493702973501808,0.000000000,0.000000000,1,377802.862346,329745,33554432,0.000,1.488719,0.037508,-1.111481,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96282458352,1763493702980628116,0.000000000,0.000000000,1,377802.869346,329745,33554432,0.000,1.488728,0.037509,-1.111482,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96289398291,1763493702987568073,0.000000000,0.000000000,1,377802.876346,329745,33554432,0.000,1.488733,0.037500,-1.111488,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96296325045,1763493702994494827,0.000000000,0.000000000,1,377802.883346,329745,33554432,0.000,1.488742,0.037501,-1.111496,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96303381020,1763493703001550765,0.000000000,0.000000000,1,377802.890346,329745,33554432,0.000,1.488752,0.037499,-1.111491,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96310365311,1763493703008535112,0.000000000,0.000000000,1,377802.897346,329745,33554432,0.000,1.488767,0.037494,-1.111485,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96317329138,1763493703015498921,0.000000000,0.000000000,1,377802.904346,329745,33554432,0.000,1.488773,0.037485,-1.111493,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96324461521,1763493703022631303,0.000000000,0.000000000,1,377802.911346,329745,33554432,0.000,1.488775,0.037489,-1.111498,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96331390071,1763493703029559853,0.000000000,0.000000000,1,377802.918346,329745,33554432,0.000,1.488784,0.037483,-1.111495,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96338325621,1763493703036495403,0.000000000,0.000000000,1,377802.925346,329745,33554432,0.000,1.488779,0.037479,-1.111500,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96345477892,1763493703043647730,0.000000000,0.000000000,1,377802.932346,329745,33554432,0.000,1.488777,0.037471,-1.111503,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96352437201,1763493703050606984,0.000000000,0.000000000,1,377802.939346,329745,33554432,0.000,1.488778,0.037474,-1.111508,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96359431140,1763493703057600719,0.000000000,0.000000000,1,377802.946346,329745,33554432,0.000,1.488776,0.037467,-1.111511,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96366308116,1763493703064477898,0.000000000,0.000000000,1,377802.953346,329745,33554432,0.000,1.488781,0.037467,-1.111512,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96373370295,1763493703071540078,0.000000000,0.000000000,1,377802.960346,329745,33554432,0.000,1.488781,0.037471,-1.111515,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96380409160,1763493703078578942,0.000000000,0.000000000,1,377802.967346,329745,33554432,0.000,1.488774,0.037476,-1.111514,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96387327543,1763493703085497325,0.000000000,0.000000000,1,377802.974346,329745,33554432,0.000,1.488756,0.037476,-1.111527,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96394401704,1763493703092571486,0.000000000,0.000000000,1,377802.981346,329745,33554432,0.000,1.488743,0.037476,-1.111527,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96401314457,1763493703099484240,0.000000000,0.000000000,1,377802.988346,329745,33554432,0.000,1.488732,0.037477,-1.111526,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96408361229,1763493703106531011,0.000000000,0.000000000,1,377802.995346,329745,33554432,0.000,1.488725,0.037476,-1.111525,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96415290112,1763493703113459987,0.000000000,0.000000000,1,377803.002346,329745,33554432,0.000,1.488736,0.037472,-1.111520,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96422411069,1763493703120580851,0.000000000,0.000000000,1,377803.009346,329745,33554432,0.000,1.488755,0.037462,-1.111518,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96429325804,1763493703127495587,0.000000000,0.000000000,1,377803.016346,329745,33554432,0.000,1.488766,0.037456,-1.111521,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96436372817,1763493703134542599,0.000000000,0.000000000,1,377803.023346,329745,33554432,0.000,1.488774,0.037455,-1.111525,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96443434737,1763493703141604519,0.000000000,0.000000000,1,377803.030346,329745,33554432,0.000,1.488772,0.037448,-1.111525,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96450334787,1763493703148504569,0.000000000,0.000000000,1,377803.037346,329745,33554432,0.000,1.488777,0.037447,-1.111524,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96457389688,1763493703155559470,0.000000000,0.000000000,1,377803.044346,329745,33554432,0.000,1.488788,0.037448,-1.111514,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96464342720,1763493703162512502,0.000000000,0.000000000,1,377803.051346,329745,33554432,0.000,1.488777,0.037455,-1.111516,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96471384491,1763493703169554274,0.000000000,0.000000000,1,377803.058346,329745,33554432,0.000,1.488788,0.037462,-1.111504,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96478281819,1763493703176451602,0.000000000,0.000000000,1,377803.065346,329745,33554432,0.000,1.488776,0.037470,-1.111500,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96485337424,1763493703183507225,0.000000000,0.000000000,1,377803.072346,329745,33554432,0.000,1.488776,0.037472,-1.111509,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96492401511,1763493703190571312,0.000000000,0.000000000,1,377803.079346,329745,33554432,0.000,1.488775,0.037470,-1.111522,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96499412060,1763493703197581843,0.000000000,0.000000000,1,377803.086346,329745,33554432,0.000,1.488768,0.037468,-1.111518,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96506365981,1763493703204535763,0.000000000,0.000000000,1,377803.093346,329745,33554432,0.000,1.488748,0.037473,-1.111512,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96513285920,1763493703211455702,0.000000000,0.000000000,1,377803.100346,329745,33554432,0.000,1.488733,0.037476,-1.111509,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96520359951,1763493703218529733,0.000000000,0.000000000,1,377803.107346,329745,33554432,0.000,1.488716,0.037477,-1.111519,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96527289056,1763493703225458857,0.000000000,0.000000000,1,377803.114346,329745,33554432,0.000,1.488701,0.037480,-1.111528,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96534352846,1763493703232522629,0.000000000,0.000000000,1,377803.121346,329745,33554432,0.000,1.488719,0.037475,-1.111516,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96541402470,1763493703239572252,0.000000000,0.000000000,1,377803.128346,329745,33554432,0.000,1.488729,0.037465,-1.111513,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96548307983,1763493703246477765,0.000000000,0.000000000,1,377803.135346,329745,33554432,0.000,1.488745,0.037463,-1.111510,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96555365570,1763493703253535370,0.000000000,0.000000000,1,377803.142346,329745,33554432,0.000,1.488757,0.037467,-1.111503,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96562426156,1763493703260595938,0.000000000,0.000000000,1,377803.149346,329745,33554432,0.000,1.488766,0.037473,-1.111505,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96569351391,1763493703267521174,0.000000000,0.000000000,1,377803.156346,329745,33554432,0.000,1.488776,0.037466,-1.111515,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96576414367,1763493703274584149,0.000000000,0.000000000,1,377803.163346,329745,33554432,0.000,1.488782,0.037469,-1.111513,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96583462435,1763493703281632217,0.000000000,0.000000000,1,377803.170346,329745,33554432,0.000,1.488790,0.037477,-1.111514,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96590386300,1763493703288556082,0.000000000,0.000000000,1,377803.177346,329745,33554432,0.000,1.488793,0.037485,-1.111500,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96597435497,1763493703295605280,0.000000000,0.000000000,1,377803.184346,329745,33554432,0.000,1.488803,0.037485,-1.111504,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96604334936,1763493703302504719,0.000000000,0.000000000,1,377803.191346,329745,33554432,0.000,1.488809,0.037489,-1.111505,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96611390467,1763493703309560250,0.000000000,0.000000000,1,377803.198346,329745,33554432,0.000,1.488813,0.037487,-1.111503,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96618284203,1763493703316453985,0.000000000,0.000000000,1,377803.205346,329745,33554432,0.000,1.488808,0.037489,-1.111501,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96625368863,1763493703323538645,0.000000000,0.000000000,1,377803.212346,329745,33554432,0.000,1.488793,0.037494,-1.111500,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96632287376,1763493703330457158,0.000000000,0.000000000,1,377803.219346,329745,33554432,0.000,1.488773,0.037500,-1.111508,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96639374444,1763493703337544226,0.000000000,0.000000000,1,377803.226346,329745,33554432,0.000,1.488758,0.037505,-1.111517,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96646283679,1763493703344453462,0.000000000,0.000000000,1,377803.233346,329745,33554432,0.000,1.488753,0.037497,-1.111512,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96653331877,1763493703351501659,0.000000000,0.000000000,1,377803.240346,329745,33554432,0.000,1.488760,0.037489,-1.111513,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96660407593,1763493703358577375,0.000000000,0.000000000,1,377803.247346,329745,33554432,0.000,1.488773,0.037487,-1.111512,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96667381735,1763493703365551518,0.000000000,0.000000000,1,377803.254346,329745,33554432,0.000,1.488787,0.037486,-1.111513,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96674286008,1763493703372455790,0.000000000,0.000000000,1,377803.261346,329745,33554432,0.000,1.488804,0.037496,-1.111513,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96681353131,1763493703379522914,0.000000000,0.000000000,1,377803.268346,329745,33554432,0.000,1.488813,0.037500,-1.111517,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96688409218,1763493703386579000,0.000000000,0.000000000,1,377803.275346,329745,33554432,0.000,1.488819,0.037499,-1.111508,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96695337268,1763493703393507069,0.000000000,0.000000000,1,377803.282346,329745,33554432,0.000,1.488827,0.037478,-1.111514,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96702406169,1763493703400575952,0.000000000,0.000000000,1,377803.289346,329745,33554432,0.000,1.488816,0.037477,-1.111509,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96709303534,1763493703407473316,0.000000000,0.000000000,1,377803.296346,329745,33554432,0.000,1.488805,0.037486,-1.111511,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96716369398,1763493703414539181,0.000000000,0.000000000,1,377803.303346,329745,33554432,0.000,1.488795,0.037489,-1.111518,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96723464337,1763493703421634100,0.000000000,0.000000000,1,377803.310346,329745,33554432,0.000,1.488796,0.037477,-1.111529,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96730384979,1763493703428554762,0.000000000,0.000000000,1,377803.317346,329745,33554432,0.000,1.488803,0.037474,-1.111533,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96737433158,1763493703435602941,0.000000000,0.000000000,1,377803.324346,329745,33554432,0.000,1.488800,0.037484,-1.111548,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96744370671,1763493703442540472,0.000000000,0.000000000,1,377803.331346,329745,33554432,0.000,1.488809,0.037483,-1.111541,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96751431925,1763493703449601707,0.000000000,0.000000000,1,377803.338346,329745,33554432,0.000,1.488814,0.037486,-1.111542,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96758311604,1763493703456481387,0.000000000,0.000000000,1,377803.345346,329745,33554432,0.000,1.488811,0.037486,-1.111540,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96765396117,1763493703463565899,0.000000000,0.000000000,1,377803.352346,329745,33554432,0.000,1.488806,0.037479,-1.111547,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96772292593,1763493703470462375,0.000000000,0.000000000,1,377803.359346,329745,33554432,0.000,1.488810,0.037485,-1.111551,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96779354698,1763493703477524480,0.000000000,0.000000000,1,377803.366346,329745,33554432,0.000,1.488809,0.037495,-1.111555,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96786424118,1763493703484593900,0.000000000,0.000000000,1,377803.373346,329745,33554432,0.000,1.488817,0.037489,-1.111557,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96793374093,1763493703491543876,0.000000000,0.000000000,1,377803.380346,329745,33554432,0.000,1.488824,0.037485,-1.111559,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96800420699,1763493703498590481,0.000000000,0.000000000,1,377803.387346,329745,33554432,0.000,1.488835,0.037484,-1.111555,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96807331100,1763493703505500883,0.000000000,0.000000000,1,377803.394346,329745,33554432,0.000,1.488830,0.037486,-1.111549,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96814409668,1763493703512579451,0.000000000,0.000000000,1,377803.401346,329745,33554432,0.000,1.488822,0.037489,-1.111547,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96821307107,1763493703519476890,0.000000000,0.000000000,1,377803.408346,329745,33554432,0.000,1.488806,0.037486,-1.111536,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96828394342,1763493703526564124,0.000000000,0.000000000,1,377803.415346,329745,33554432,0.000,1.488786,0.037492,-1.111540,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96835284318,1763493703533454100,0.000000000,0.000000000,1,377803.422346,329745,33554432,0.000,1.488764,0.037503,-1.111552,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96842353293,1763493703540523076,0.000000000,0.000000000,1,377803.429346,329745,33554432,0.000,1.488760,0.037505,-1.111554,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96849414491,1763493703547584273,0.000000000,0.000000000,1,377803.436346,329745,33554432,0.000,1.488763,0.037506,-1.111557,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96856310671,1763493703554480453,0.000000000,0.000000000,1,377803.443346,329745,33554432,0.000,1.488778,0.037501,-1.111554,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96863365776,1763493703561535540,0.000000000,0.000000000,1,377803.450346,329745,33554432,0.000,1.488775,0.037490,-1.111564,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96870288030,1763493703568457812,0.000000000,0.000000000,1,377803.457346,329745,33554432,0.000,1.488781,0.037486,-1.111552,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96877337172,1763493703575506954,0.000000000,0.000000000,1,377803.464346,329745,33554432,0.000,1.488786,0.037485,-1.111557,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96884391129,1763493703582560911,0.000000000,0.000000000,1,377803.471346,329745,33554432,0.000,1.488801,0.037481,-1.111552,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96891307605,1763493703589477350,0.000000000,0.000000000,1,377803.478346,329745,33554432,0.000,1.488801,0.037476,-1.111546,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96898361432,1763493703596531214,0.000000000,0.000000000,1,377803.485346,329745,33554432,0.000,1.488806,0.037473,-1.111545,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96905433630,1763493703603603412,0.000000000,0.000000000,1,377803.492346,329745,33554432,0.000,1.488821,0.037472,-1.111535,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96912356809,1763493703610526592,0.000000000,0.000000000,1,377803.499346,329745,33554432,0.000,1.488843,0.037463,-1.111523,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96919409285,1763493703617579048,0.000000000,0.000000000,1,377803.506346,329745,33554432,0.000,1.488862,0.037468,-1.111532,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96926318409,1763493703624488191,0.000000000,0.000000000,1,377803.513346,329745,33554432,0.000,1.488868,0.037475,-1.111528,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96933395958,1763493703631565741,0.000000000,0.000000000,1,377803.520346,329745,33554432,0.000,1.488866,0.037468,-1.111538,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96940294564,1763493703638464346,0.000000000,0.000000000,1,377803.527346,329745,33554432,0.000,1.488856,0.037467,-1.111535,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96947352187,1763493703645521970,0.000000000,0.000000000,1,377803.534346,329745,33554432,0.000,1.488836,0.037466,-1.111542,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96954425626,1763493703652595408,0.000000000,0.000000000,1,377803.541346,329745,33554432,0.000,1.488817,0.037472,-1.111554,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96961326435,1763493703659496217,0.000000000,0.000000000,1,377803.548346,329745,33554432,0.000,1.488808,0.037477,-1.111567,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96968400688,1763493703666570471,0.000000000,0.000000000,1,377803.555346,329745,33554432,0.000,1.488795,0.037479,-1.111564,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96975299146,1763493703673468928,0.000000000,0.000000000,1,377803.562346,329745,33554432,0.000,1.488794,0.037481,-1.111558,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96982301621,1763493703680471404,0.000000000,0.000000000,1,377803.569346,329745,33554432,0.000,1.488779,0.037486,-1.111560,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96989351115,1763493703687520898,0.000000000,0.000000000,1,377803.576346,329745,33554432,0.000,1.488768,0.037483,-1.111567,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
96996422758,1763493703694592540,0.000000000,0.000000000,1,377803.583346,329745,33554432,0.000,1.488780,0.037482,-1.111563,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97003490659,1763493703701660441,0.000000000,0.000000000,1,377803.590346,329745,33554432,0.000,1.488796,0.037476,-1.111563,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97010410746,1763493703708580528,0.000000000,0.000000000,1,377803.597346,329745,33554432,0.000,1.488802,0.037478,-1.111560,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97017315314,1763493703715485097,0.000000000,0.000000000,1,377803.604346,329745,33554432,0.000,1.488818,0.037488,-1.111555,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97024369642,1763493703722539424,0.000000000,0.000000000,1,377803.611346,329745,33554432,0.000,1.488836,0.037487,-1.111557,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97031293988,1763493703729463770,0.000000000,0.000000000,1,377803.618346,329745,33554432,0.000,1.488860,0.037488,-1.111553,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97038355463,1763493703736525246,0.000000000,0.000000000,1,377803.625346,329745,33554432,0.000,1.488860,0.037483,-1.111550,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97045411420,1763493703743581203,0.000000000,0.000000000,1,377803.632346,329745,33554432,0.000,1.488854,0.037486,-1.111545,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97052305341,1763493703750475123,0.000000000,0.000000000,1,377803.639346,329745,33554432,0.000,1.488846,0.037489,-1.111543,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97059343353,1763493703757513136,0.000000000,0.000000000,1,377803.646346,329745,33554432,0.000,1.488845,0.037486,-1.111540,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97066421681,1763493703764591463,0.000000000,0.000000000,1,377803.653346,329745,33554432,0.000,1.488841,0.037491,-1.111543,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97073325064,1763493703771494846,0.000000000,0.000000000,1,377803.660346,329745,33554432,0.000,1.488848,0.037490,-1.111550,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97080380225,1763493703778550007,0.000000000,0.000000000,1,377803.667346,329745,33554432,0.000,1.488849,0.037503,-1.111553,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97087289923,1763493703785459705,0.000000000,0.000000000,1,377803.674346,329745,33554432,0.000,1.488842,0.037497,-1.111547,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97094392250,1763493703792562032,0.000000000,0.000000000,1,377803.681346,329745,33554432,0.000,1.488853,0.037496,-1.111547,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97101295633,1763493703799465416,0.000000000,0.000000000,1,377803.688346,329745,33554432,0.000,1.488852,0.037490,-1.111545,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
97108333813,1763493703806503595,0.000000000,0.000000000,1,377803.695346,329745,33554432,0.000,1.488847,0.037494,-1.111546,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
