monotonic_ns,timestamp_ns,time_s,status,pqr_P_rad_s,pqr_Q_rad_s,pqr_R_rad_s,acc_X_m_s2,acc_Y_m_s2,acc_Z_m_s2
55872109208,1763493662570279008,377762.460346,4128768,0.000254,0.000592,-0.000969,0.361389,-9.744320,-0.807546
55873090649,1763493662571260431,377762.461346,4128768,0.003902,-0.001473,-0.002170,0.370841,-9.726746,-0.802762
55874070997,1763493662572240779,377762.462346,4128768,0.000247,0.004708,-0.002626,0.367790,-9.745876,-0.807514
55875051308,1763493662573221091,377762.463346,4128768,0.000253,-0.001070,-0.002192,0.373999,-9.744280,-0.797887
55876031583,1763493662574201365,377762.464346,4128768,0.004325,-0.003100,0.000702,0.374036,-9.736283,-0.797952
55877012931,1763493662575182713,377762.465346,4128768,-0.001808,-0.001052,0.001469,0.377215,-9.736290,-0.796349
55877993705,1763493662576163487,377762.466346,4128768,-0.001774,0.000596,-0.000581,0.375631,-9.755422,-0.797797
55879162997,1763493662577332780,377762.467346,4128768,-0.000969,-0.000258,-0.001794,0.356531,-9.747458,-0.802768
55879987957,1763493662578157777,377762.468346,4128768,0.002259,-0.000667,-0.001363,0.359776,-9.753839,-0.805900
55881139638,1763493662579309421,377762.469346,4128768,-0.000585,-0.000651,-0.002224,0.361489,-9.742816,-0.821878
55882119931,1763493662580289732,377762.470346,4128768,0.001877,-0.000629,-0.001781,0.361336,-9.742678,-0.802771
55883100113,1763493662581269914,377762.471346,4128768,0.001051,-0.003106,-0.001783,0.364520,-9.726811,-0.812343
55884080480,1763493662582250262,377762.472346,4128768,0.000274,-0.000258,-0.002602,0.354855,-9.739575,-0.793261
55885061161,1763493662583230962,377762.473346,4128768,-0.001768,-0.001476,-0.003432,0.353480,-9.745977,-0.818695
55886220120,1763493662584389588,377762.474346,4128768,-0.000178,0.000603,-0.000137,0.353480,-9.741159,-0.813972
55887043451,1763493662585213251,377762.475346,4128768,0.001072,0.001818,-0.003426,0.374142,-9.742769,-0.809063
55888024021,1763493662586193803,377762.476346,4128768,-0.001001,0.001839,-0.000174,0.367559,-9.737872,-0.789960
55889018795,1763493662587188596,377762.477346,4128768,0.000618,0.000175,0.000259,0.359712,-9.749074,-0.791646
55890027255,1763493662588197019,377762.478346,4128768,-0.001368,-0.001083,-0.003430,0.351991,-9.757082,-0.812357
55891166954,1763493662589336737,377762.479346,4128768,0.000221,0.000198,0.002296,0.377292,-9.747435,-0.805809
55891984081,1763493662590153863,377762.480346,4128768,0.001459,-0.000242,-0.000147,0.366149,-9.755480,-0.809013
55892987652,1763493662591157434,377762.481346,4128768,0.003098,-0.003521,-0.000517,0.380439,-9.747482,-0.797814
55894126444,1763493662592296245,377762.482346,4128768,0.001893,-0.001049,-0.002195,0.375537,-9.749090,-0.802541
55895119162,1763493662593288945,377762.483346,4128768,-0.000979,0.001001,-0.001787,0.377106,-9.733112,-0.793118
55896099140,1763493662594268923,377762.484346,4128768,-0.000152,0.001419,-0.003450,0.375548,-9.744257,-0.794663
55897079581,1763493662595249364,377762.485346,4128768,0.001455,0.003502,-0.000971,0.362867,-9.750690,-0.797915
55898059819,1763493662596229601,377762.486346,4128768,-0.004676,-0.001480,-0.003056,0.367672,-9.760193,-0.788359
55899061445,1763493662597231153,377762.487346,4128768,0.001844,-0.001446,0.000269,0.367845,-9.765029,-0.802651
55900061034,1763493662598230816,377762.488346,4128768,-0.001832,-0.001054,-0.000161,0.372474,-9.739491,-0.807408
55901042215,1763493662599211998,377762.489346,4128768,0.000239,-0.003531,-0.000534,0.366068,-9.750628,-0.799455
55902021990,1763493662600191790,377762.490346,4128768,0.001872,-0.001878,0.000296,0.361235,-9.726677,-0.793317
55903161152,1763493662601330935,377762.491346,4128768,-0.002208,0.001821,-0.000587,0.366105,-9.741111,-0.807477
55904141723,1763493662602311505,377762.492346,4128768,0.003506,0.000602,-0.001784,0.370873,-9.737951,-0.802718
55905123590,1763493662603293372,377762.493346,4128768,0.000677,0.000178,-0.003027,0.372574,-9.750719,-0.816922
55906103457,1763493662604273239,377762.494346,4128768,0.003058,0.000183,0.001091,0.369356,-9.752319,-0.815321
55907098194,1763493662605267995,377762.495346,4128768,-0.001412,-0.002292,-0.000158,0.366086,-9.761798,-0.793108
55908078598,1763493662606248398,377762.496346,4128768,-0.000187,0.000985,-0.001394,0.356433,-9.761868,-0.797841
55909076742,1763493662607246525,377762.497346,4128768,0.003063,0.002260,-0.000962,0.366072,-9.745869,-0.799542
55910057961,1763493662608227743,377762.498346,4128768,0.004751,0.000203,-0.001761,0.361334,-9.742723,-0.798012
55911038494,1763493662609208277,377762.499346,4128768,-0.000166,-0.000234,0.000263,0.356475,-9.731569,-0.794932
55912033176,1763493662610202977,377762.500346,4128768,-0.001410,-0.000238,0.001477,0.370763,-9.744250,-0.793119
55913015098,1763493662611184881,377762.501346,4128768,0.001878,-0.001455,-0.001370,0.382070,-9.753862,-0.800998
55914022928,1763493662612192711,377762.502346,4128768,-0.000985,-0.001876,-0.002196,0.373932,-9.745861,-0.796227
55915162220,1763493662613332003,377762.503346,4128768,0.002263,-0.001451,0.001513,0.367638,-9.729884,-0.801168
55915990662,1763493662614160463,377762.504346,4128768,0.002304,-0.000648,-0.003012,0.369315,-9.742663,-0.809058
55917131824,1763493662615301607,377762.505346,4128768,-0.000184,-0.002690,0.000671,0.372484,-9.739449,-0.801073
55918112210,1763493662616281992,377762.506346,4128768,0.000241,0.002244,-0.001810,0.374300,-9.763453,-0.818499
55919113540,1763493662617283322,377762.507346,4128768,-0.000570,-0.004373,0.000681,0.372539,-9.757052,-0.801028
55920094573,1763493662618264355,377762.508346,4128768,0.002261,-0.000197,0.000680,0.362938,-9.752304,-0.804285
55921090903,1763493662619260685,377762.509346,4128768,0.002705,-0.001898,-0.002173,0.358011,-9.752256,-0.788380
55922071344,1763493662620241145,377762.510346,4128768,0.001857,-0.003512,-0.000119,0.362840,-9.752281,-0.783606
55923051637,1763493662621221419,377762.511346,4128768,0.004703,-0.000603,0.000285,0.366142,-9.742720,-0.809075
55924039244,1763493662622209027,377762.512346,4128768,0.003102,-0.001045,0.000277,0.362927,-9.742689,-0.797994
55925020611,1763493662623190393,377762.513346,4128768,0.000667,0.000194,-0.003843,0.364431,-9.742720,-0.797949
55926001219,1763493662624171001,377762.514346,4128768,0.000219,0.000186,0.001058,0.361266,-9.752317,-0.796313
55926999771,1763493662625169572,377762.515346,4128768,0.003948,-0.004353,-0.002581,0.374078,-9.750662,-0.804241
55927993415,1763493662626163198,377762.516346,4128768,0.001879,-0.003546,-0.000955,0.367669,-9.747518,-0.801105
55928994208,1763493662627163990,377762.517346,4128768,0.007211,-0.000195,-0.001343,0.364626,-9.755522,-0.816981
55930134185,1763493662628303986,377762.518346,4128768,0.005542,0.000197,0.001107,0.362928,-9.750683,-0.812174
55931125274,1763493662629295075,377762.519346,4128768,0.007593,0.001035,-0.001348,0.359598,-9.749038,-0.791539
55932105752,1763493662630275553,377762.520346,4128768,0.002281,-0.003915,-0.001362,0.353278,-9.741117,-0.804352
55933086416,1763493662631256198,377762.521346,4128768,0.002300,0.001435,-0.001375,0.367623,-9.745899,-0.788395
55934066986,1763493662632236787,377762.522346,4128768,0.003093,0.001002,-0.002167,0.370785,-9.745865,-0.799448
55935062334,1763493662633232117,377762.523346,4128768,0.000685,0.001821,-0.004251,0.380533,-9.749062,-0.805790
55936042442,1763493662634212243,377762.524346,4128768,-0.000139,-0.001084,-0.003844,0.375701,-9.745914,-0.801083
55937023957,1763493662635193739,377762.525346,4128768,-0.000545,-0.003143,-0.003829,0.372584,-9.763447,-0.802590
55938004250,1763493662636174032,377762.526346,4128768,0.005140,0.002248,-0.001356,0.372452,-9.741087,-0.802651
55939000191,1763493662637169973,377762.527346,4128768,0.001063,0.001409,-0.002198,0.375661,-9.742645,-0.801056
55939994354,1763493662638164155,377762.528346,4128768,-0.002212,-0.002300,0.000250,0.375592,-9.744269,-0.796251
55941134535,1763493662639304317,377762.529346,4128768,0.004377,-0.000242,-0.005853,0.364566,-9.749064,-0.802686
55942129717,1763493662640299499,377762.530346,4128768,0.001072,0.000185,-0.000552,0.385193,-9.739487,-0.797840
55943109972,1763493662641279773,377762.531346,4128768,-0.000557,-0.000228,-0.001807,0.372435,-9.734751,-0.804272
55944090395,1763493662642260196,377762.532346,4128768,0.001876,-0.001032,0.000277,0.361320,-9.745947,-0.802718
55945071965,1763493662643241748,377762.533346,4128768,0.001090,0.000587,-0.003014,0.366176,-9.752378,-0.820126
55946052277,1763493662644222078,377762.534346,4128768,0.002290,0.001431,0.000262,0.364568,-9.744362,-0.809100
55947032347,1763493662645202148,377762.535346,4128768,0.006786,-0.002678,0.000308,0.375630,-9.734711,-0.793204
55948171232,1763493662646341033,377762.536346,4128768,0.002687,-0.002295,-0.001351,0.364421,-9.739474,-0.794810
55949024433,1763493662647194234,377762.537346,4128768,0.001899,0.001011,-0.002203,0.377245,-9.736231,-0.794747
55950005448,1763493662648175230,377762.538346,4128768,-0.000175,-0.002295,-0.001792,0.358217,-9.752306,-0.802719
55951144184,1763493662649313967,377762.539346,4128768,0.001874,0.000593,-0.001793,0.366093,-9.752227,-0.785221
55952122811,1763493662650292593,377762.540346,4128768,0.001082,0.000597,-0.003428,0.364480,-9.734691,-0.799584
55953104548,1763493662651274349,377762.541346,4128768,0.001428,0.001452,-0.000149,0.359597,-9.745879,-0.788398
55954085100,1763493662652254882,377762.542346,4128768,0.000661,-0.001050,-0.004669,0.362933,-9.761894,-0.805795
55955065485,1763493662653235286,377762.543346,4128768,-0.003413,-0.004781,-0.002607,0.356538,-9.742699,-0.796435
55956060556,1763493662654230338,377762.544346,4128768,-0.002205,-0.003529,-0.003433,0.359674,-9.736320,-0.798005
55957042145,1763493662655211927,377762.545346,4128768,0.000230,0.001019,0.001061,0.382077,-9.752291,-0.807318
55958022660,1763493662656192442,377762.546346,4128768,0.001421,-0.002278,0.000670,0.372427,-9.742679,-0.807361
55959018193,1763493662657187976,377762.547346,4128768,0.000198,-0.001440,0.001892,0.366050,-9.747458,-0.791559
55960158374,1763493662658328157,377762.548346,4128768,-0.000584,0.000196,-0.000148,0.362977,-9.747542,-0.805877
55961133704,1763493662659303487,377762.549346,4128768,0.001463,-0.004358,-0.001755,0.364476,-9.744327,-0.799518
55962114219,1763493662660284002,377762.550346,4128768,-0.001419,0.001007,-0.000165,0.370838,-9.742744,-0.807386
55963109827,1763493662661279609,377762.551346,4128768,0.000250,-0.002275,-0.000141,0.362859,-9.749084,-0.796339
55964108657,1763493662662278439,377762.552346,4128768,0.000670,0.000991,-0.005890,0.358053,-9.755479,-0.791549
55965090375,1763493662663260158,377762.553346,4128768,0.000662,-0.001436,-0.000566,0.367568,-9.739485,-0.785248
55966070705,1763493662664240487,377762.554346,4128768,-0.000974,0.000132,-0.001791,0.362981,-9.741179,-0.813870
55967050831,1763493662665220632,377762.555346,4128768,0.001065,-0.001489,-0.001369,0.354959,-9.744374,-0.805968
55968031087,1763493662666200869,377762.556346,4128768,-0.001808,-0.003520,0.000661,0.362981,-9.757115,-0.807443
55969034806,1763493662667204588,377762.557346,4128768,0.001067,-0.001479,-0.000952,0.361338,-9.757124,-0.804199
55970030358,1763493662668200158,377762.558346,4128768,0.000644,0.000191,-0.000543,0.369267,-9.737949,-0.804335
55971010632,1763493662669180414,377762.559346,4128768,0.001053,0.001815,-0.003830,0.372580,-9.750668,-0.807394
55972149628,1763493662670319410,377762.560346,4128768,-0.002632,-0.002298,-0.001396,0.367684,-9.750639,-0.794693
55973129569,1763493662671299351,377762.561346,4128768,0.001095,-0.000238,-0.003408,0.369319,-9.745955,-0.805840
55974109732,1763493662672279514,377762.562346,4128768,-0.001416,-0.001058,0.000668,0.374017,-9.729918,-0.801132
55975090099,1763493662673259881,377762.563346,4128768,0.001435,-0.000633,0.000263,0.383687,-9.747513,-0.805750
55976070243,1763493662674240026,377762.564346,4128768,-0.001809,-0.000654,-0.000974,0.372555,-9.760295,-0.810501
55977066184,1763493662675235967,377762.565346,4128768,-0.003847,-0.001049,-0.000172,0.364510,-9.741121,-0.804371
55978047144,1763493662676216926,377762.566346,4128768,-0.003038,-0.004771,0.000241,0.348531,-9.739557,-0.794919
55979173399,1763493662677343052,377762.567346,4128768,-0.001787,0.001002,-0.001398,0.374090,-9.744311,-0.802684
55979994192,1763493662678163975,377762.568346,4128768,-0.001822,0.000213,-0.000180,0.366130,-9.736379,-0.804364
55981134948,1763493662679304730,377762.569346,4128768,0.003079,-0.002286,-0.002596,0.370730,-9.737827,-0.783648
55982115111,1763493662680284893,377762.570346,4128768,-0.001376,0.001827,-0.001395,0.380411,-9.745799,-0.794675
55983095366,1763493662681265149,377762.571346,4128768,0.000233,-0.000215,-0.000562,0.350175,-9.749111,-0.794889
55984113696,1763493662682283479,377762.572346,4128768,-0.002200,-0.001038,-0.000987,0.366001,-9.742649,-0.782111
55985094341,1763493662683264123,377762.573346,4128768,-0.002998,-0.001061,-0.003440,0.370749,-9.744308,-0.793053
55986074708,1763493662684244490,377762.574346,4128768,0.002294,-0.005167,-0.001354,0.385188,-9.742632,-0.794672
55987055000,1763493662685224801,377762.575346,4128768,-0.000198,-0.003128,0.000271,0.373930,-9.734703,-0.794696
55988035330,1763493662686205113,377762.576346,4128768,-0.001387,-0.002310,-0.002610,0.369279,-9.739529,-0.793211
55989040512,1763493662687210313,377762.577346,4128768,-0.000583,-0.003938,-0.000550,0.348633,-9.742764,-0.807642
55992667684,1763493662690837541,377762.578346,4128768,-0.003046,-0.001061,-0.001806,0.370904,-9.755482,-0.796274
55992698610,1763493662690868485,377762.579346,4128768,-0.003864,-0.000223,0.001050,0.369356,-9.760334,-0.805803
55992717851,1763493662690887744,377762.580346,4128768,-0.003843,0.000171,-0.000576,0.372566,-9.752314,-0.804229
55993067627,1763493662691237465,377762.581346,4128768,-0.000567,0.004298,-0.001014,0.388252,-9.750637,-0.792910
55994054124,1763493662692223832,377762.582346,4128768,-0.000986,-0.001052,0.000268,0.372433,-9.744322,-0.799441
55995042453,1763493662693212125,377762.583346,4128768,-0.001414,0.000189,-0.001831,0.361409,-9.737978,-0.812352
55996189783,1763493662694359454,377762.584346,4128768,-0.003463,0.000172,-0.000595,0.359633,-9.741096,-0.793214
55997010169,1763493662695179803,377762.585346,4128768,-0.002187,-0.000649,-0.003845,0.364406,-9.734648,-0.791632
55998023906,1763493662696193688,377762.586346,4128768,-0.000178,0.000636,0.001069,0.370870,-9.749044,-0.793103
55999053476,1763493662697222981,377762.587346,4128768,-0.002200,-0.001866,-0.003443,0.370798,-9.741103,-0.797890
56000041787,1763493662698211477,377762.588346,4128768,-0.000546,-0.002715,-0.001380,0.364499,-9.750676,-0.801078
56001028562,1763493662699198140,377762.589346,4128768,-0.000952,0.000551,-0.005078,0.369251,-9.757063,-0.801009
56002175595,1763493662700345377,377762.590346,4128768,-0.001785,-0.001904,-0.002610,0.370801,-9.741135,-0.801077
56002998277,1763493662701167967,377762.591346,4128768,0.000256,0.002662,-0.002208,0.383676,-9.757023,-0.799362
56004145773,1763493662702315388,377762.592346,4128768,0.001478,-0.003120,-0.004241,0.370849,-9.749027,-0.796290
56005151417,1763493662703321089,377762.593346,4128768,-0.004270,-0.001042,-0.000188,0.356514,-9.752273,-0.791678
56005998396,1763493662704168141,377762.594346,4128768,-0.001779,-0.001080,-0.002616,0.361355,-9.750624,-0.801087
56007001263,1763493662705171100,377762.595346,4128768,0.001489,0.000597,-0.002616,0.366212,-9.768226,-0.796281
56008148129,1763493662706317985,377762.596346,4128768,-0.002610,-0.001898,-0.001390,0.382074,-9.750692,-0.801004
56009066181,1763493662707235852,377762.597346,4128768,-0.002202,-0.002298,-0.001825,0.364414,-9.755478,-0.796270
56010054011,1763493662708223793,377762.598346,4128768,-0.007895,-0.001491,-0.003484,0.365963,-9.747421,-0.789960
56011037600,1763493662709207271,377762.599346,4128768,-0.001389,-0.002302,-0.002621,0.375767,-9.753826,-0.802676
56012036745,1763493662710206601,377762.600346,4128768,0.002716,0.000183,-0.002593,0.367796,-9.761887,-0.810560
56013021926,1763493662711191709,377762.601346,4128768,0.001068,-0.002294,-0.004244,0.366166,-9.758709,-0.805791
56014167441,1763493662712337279,377762.602346,4128768,-0.002609,-0.002721,-0.001381,0.367809,-9.741161,-0.813847
56014993956,1763493662713163776,377762.603346,4128768,0.000648,0.002251,-0.002184,0.378903,-9.739536,-0.807422
56016000786,1763493662714170624,377762.604346,4128768,-0.001399,0.000610,-0.000163,0.354928,-9.760294,-0.805847
56017146152,1763493662715315916,377762.605346,4128768,-0.001781,0.001397,-0.003856,0.348598,-9.752262,-0.793259
56017994853,1763493662716164654,377762.606346,4128768,0.001089,-0.003131,-0.004647,0.377264,-9.742703,-0.805794
56019036831,1763493662717206669,377762.607346,4128768,-0.005473,0.000987,-0.002646,0.375638,-9.736279,-0.801094
56020183919,1763493662718353627,377762.608346,4128768,-0.001394,0.001820,-0.003447,0.374059,-9.750710,-0.802584
56021008138,1763493662719177717,377762.609346,4128768,-0.000589,-0.002280,-0.002207,0.367651,-9.749138,-0.805785
56022011709,1763493662720181436,377762.610346,4128768,-0.003028,0.002250,-0.002235,0.358171,-9.760297,-0.804226
56023156464,1763493662721326246,377762.611346,4128768,-0.000982,0.000177,-0.001793,0.363028,-9.749065,-0.805936
56024141775,1763493662722311558,377762.612346,4128768,0.002259,-0.001035,-0.000555,0.363048,-9.760317,-0.810616
56025127383,1763493662723297165,377762.613346,4128768,0.001002,-0.000196,0.002293,0.372443,-9.749084,-0.801042
56025992435,1763493662724162236,377762.614346,4128768,-0.003856,-0.002702,0.000235,0.375587,-9.741091,-0.797851
56027047228,1763493662725216510,377762.615346,4128768,-0.001805,-0.001064,-0.002209,0.367620,-9.745892,-0.801079
56028035335,1763493662726205118,377762.616346,4128768,-0.000581,-0.001469,-0.000968,0.369295,-9.739521,-0.805876
56029083406,1763493662727253077,377762.617346,4128768,-0.003033,-0.000231,-0.001816,0.369249,-9.749031,-0.794730
56030073791,1763493662728243573,377762.618346,4128768,-0.002209,-0.003524,-0.001394,0.354954,-9.741173,-0.809158
